Location 2:,Wolmar
0,"Rose Hill (Place Cardinal
Margeot)"
1,"Hugnin Road (Rose Hill
Transport Garage)"
2,"Mont Roches (Co-operative
Store)"
3,Saint Martin (Cemetery)
4,"Junction Saint Martin / Black
River Roads"
5,"Bambous (Roches Brunes
Youth Training Centre)"
6,"Bambous (Junction Black
River / Geoffroy Roads)"
7,Bambous (Dragon Store)
8,Junction Flic en Flac
9,"Junction Flic en Flac / Anna
Estate Roads"
10,"Flic en Flac (Government
School)"
11,"Flic en Flac (Golden Beach
Restaurant)"
12,Wolmar


Route:,190
Operator:,NTC
Location 1:,"Transportation
Centre"
Location 2:,Victoria Square
0,Port Louis (Victoria Square)
1,"Port Louis (Transportation
Centre)"


Route:,191
Operator:,UBS
Location 1:,Port Louis
Location 2:,Curepipe
0,"Port Louis (Transportation
Centre)"
16,Curepipe (Jan Palach North)


Route:,193
Operator:,UBS
Location 1:,Curepipe
Location 2:,Belle Terre
0,Curepipe (Jan Palach North)
1,"Eau Coulee (Neergheen
Bhawan)"
2,Castel (Magasin Etoile Brillant)
3,Highlands (Geerjanan’s House)
4,"Belle Terre (Junction Belle Terre
/ Cinq Arpents Roads)"
5,Belle Terre (Terminus)


Route:,194
Operator:,"Individual
Operator"
Location 1:,Central Flacq
Location 2:,Marie Jeanne
0,Central Flacq (Bus Station)
1,Boulet Rouge
2,Bramsthan
3,"Ecroignard (Beginning of
Village)"
4,Ecroignard (End of Village)
5,Caroline
6,Bel Air (Police Station)
7,Ernest Florent
8,Beau Champ
9,Deux Freres
10,Quatre Soeurs
11,Marie Jeanne


Route:,195
Operator:,NTC
Location 1:,Quatre Bornes
Location 2:,"Phoenix
Commercial Centre"
0,Quatre Bornes (Traffic Centre)
1,"Junction Glaieuls / Sodnac
Avenues"
2A,Phoenix (Commercial Centre)
2,"Junction Hillcrest / Ibis
Avenues"
3,"Candos (La Colline
Commercial Centre)"
4,Quatre Bornes (Traffic Centre)


Route:,196
Operator:,"Individual
Operator"
Location 1:,Port Louis
Location 2:,Congomah
0,"Port Louis (Transportation
Centre)"
1,"Hospice Pere Laval / Plaine
Verte"
2,Pere Laval Entrance
3,"Terre Rouge (Boutique
Tamarin)"
4,Melle Laure
5,Khoyratty
6,Calebasses
7,"Pamplemousses (Canton
Belle Eau)"
8,Mont Gout (Shivala)
9,"D’Epinay (Beginning of
Village)"
10,D’Epinay (Kalimaye)
11,"Congomah (Government
School)"
12,Congomah (Terminus)


Route:,Unknown
Operator:,Weekdays
Location 1:,05h20
Location 2:,07h10
0,Port Louis (Victoria Square)
1,Cassis (Royal College) /
2,BCraambapn Ct h(SaPpeAlRon)
3,Pailles (Grewals)
4,Soreze
5,Colville Deverell Bridge
6,Martindale
7,Reduit (University of
8,MTraiaunriotinu s(M) argarine
9,IPnedlulesgtrriiens ( TLrimianiteodn) S hopping
10,PPahroke)n ix (Pont Fer)
11,Highlands
12,Camp Fouquereaux
13,(WRoooutnodna (bRoouut)n dabout)
15,La Vigie (Roundabout)
17,Midlands
20,Union Park (Roundabout)
21,Nouvelle France (Comlone)
22,Beau Climat (Sugar Estate
23,OLaff iFcleo)r a (Shivala)
25,Junction Riviere du Poste
26,Riviere Dragon
27,Britannia
28,Tyack (Vishnu Mandir)
29,Riviere des Anguilles
30,Union Ducray
31,Souillac (Bain des Negresses
32,BSroidugillea)c (Bus Station)
33,Surinam (Mosque)
34,Surinam (Peerally Store)
35,Contour Leon
36,Belle Vue
37,Chemin Grenier (Taxi Stand)
38,Chemin Grenier (Tamil
39,TReivmieprele )d es Galets (Bus


Route:,198
Operator:,"BOCS (S)
& UBS"
Location 1:,Port Louis
Location 2:,Mahebourg
0,"Port Louis (Deschartres
Street / Victoria Square)"
1,"Cassis (Royal College) /
Brabant (SPAR)"
2,Camp Chapelon
3,Pailles (Grewals)
4,Soreze
5,Colville Deverell Bridge
6,Martindale
7,"Reduit (University of
Mauritius)"
8,"Trianon (Margarine
Industries Limited)"
9,"Pellegrin (Trianon Shopping
Park)"
10,Phoenix (Pont Fer)
11,Highlands
12,"Camp Fouquereaux
(Roundabout)"
13,Wooton (Roundabout)
15,La Vigie (Roundabout)
17,Midlands
20,Union Park (Cluny Junction)
21,Union Park (Village Hall)
22,"Rose Belle (Junction
Jawaharlall Nehru Hospital /
Royal Roads)"
23,Rose Belle (Gebert)
24,La Rosa
25,"Mare d’Albert (Government
School)"
26,Mare d’Albert (United Basalt)
28,Plaisance (Grotto)
29A,S.S.R. International Airport
29,Madame Dayla
30,Beau Vallon
31,Mahebourg (Bus Station)


Route:,199
Operator:,TBS
Location 1:,Port Louis
Location 2:,Terre Rouge
0,"Port Louis (Transportation
Centre)"
1,"Hospice Pere Laval / Plaine
Verte"
2,Pere Laval Entrance
3A,Morcellement Raffray
3,Terre Rouge (Police Station)


Route:,200
Operator:,"Individual
Operator"
Location 1:,Port Louis
Location 2:,La Sourdine
0,"Port Louis (Deschartres Street
/ Victoria Square)"
1,"Cassis (Royal College) /
Brabant (SPAR)"
2,Camp Chapelon
3,Pailles (Grewals)
4,Soreze
5,Colville Deverell Bridge
6,Martindale
7,Reduit (University of Mauritius)
8,"Trianon (Margarine Industries
Limited)"
9,"Pellegrin (Trianon Shopping
Park)"
10,Phoenix (Pont Fer)
11,Highlands
12,"Camp Fouquereaux
(Roundabout)"
13,Wooton (Roundabout)
15,La Vigie (Roundabout)
17,Midlands
20,Union Park (Cluny Junction)
21,Union Park (Village Hall)
22,"Rose Belle (Junction
Jawaharlall Nehru Hospital /
Royal Roads)"
23,Rose Belle (Gebert)
24,La Rosa
26,Mare d’Albert (United Basalt)
27,"Plaine Magnien (Police
Station)"
28,Union Vale
29,Trois Boutiques
30,Plein Bois
31,L’Escalier (Police Station)
32,La Sourdine


Route:,201
Operator:,UBS
Location 1:,Curepipe
Location 2:,La Vigie
0,Curepipe (Jan Palach North)
1,Forest Side (Forum Complex)


Route:,202
Operator:,UBS
Location 1:,Hermitage
Location 2:,Vacoas
0,Hermitage
1,"Camp Fouquereaux (Saint
Antoine)"
2,"Castel (Junction Camp
Fouquereaux)"
3,Saint Paul (Magasin Lotus)
4,Vacoas (Bus Station)


Route:,203
Operator:,NTC
Location 1:,Port Louis
Location 2:,Camp Le Vieux
0,"Port Louis (Transportation
Centre)"
1,Brabant (SPAR)
2,G.R.N.W.
3,Camp Benoit
4,Petite Riviere (Police Station)
5,Petite Riviere (Foyer Piat)
6,Gros Cailloux
7,Canot
8,Saint Martin (Cemetery)
9,"Mont Roches (Co-operative
Store)"
10,"Camp Levieux (NHDC
Complex)"


Route:,204
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Grand Baie
0,Port Mathurin (Traffic Centre)
1,"English Bay (Seth Raffaut
Shop)"
2A,"Terre Rouge (Guillaume’s
House)"
2,"Jean Tac (Hermance Begue’s
House)"
3,"Grand Baie (Marcelin
Grandcourt's House)"


Route:,205
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Baie du Nord
0,Port Mathurin (Traffic Centre)
1,Pointe Monier (Fisheries)
2,Accacia (Children’s Playground)
3,"Pointe La Gueule (Claite
Lutchessi’s House)"
4,Fond Diamant (Bridge)
5,"Baie Malgache (Alain Meunier’s
House)"
6,"Anse Goeland (Junction
Montagne du Sable)"
7,"Baie du Nord (Pre-primary
School)"
8,Baie du Nord


Route:,205A
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Allee Tamarin
0,Port Mathurin (Traffic Centre)
1,Pointe Monier (Fisheries)
2,Accacia (Children’s Playground)
3,Allee Tamarin


Route:,205B
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Fond la Bonte
0,Port Mathurin (Traffic Centre)
1,Pointe Monier (Fisheries)
2,Accacia (Children’s Playground)
3,Fond La Bonte


Route:,206
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Plaine Corail
0,Port Mathurin (Traffic Centre)
1,Creve Coeur (Contour Oblass)
2,Solitude (Contour Kiosque)
3,Malabar (La Croisee Shop)
4,Petit Gabriel (Police Station)
5,Bigarade (Reservoir)
6A,Dans Sami (Montagne Tonerre)
6,"Quatre Vents (Francet
Restaurant)"
7,Mangues (Government School)
8,"La Fouche Mangues (San Wa
Store)"
9,La Ferme (Church)
10,"Grand La Fouche Corail
(Community Centre)"
11,"Cascade Jean Louis
(Dispensary)"
12,Plaine Corail (Airport)


Route:,206A
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Plaine Corail
0,Port Mathurin (Traffic Centre)
1,Pointe Monier (Fisheries)
2,Accacia (Children’s Playground)
3,"Pointe La Gueule (Claite
Lutchessi’s House)"
4,Fond Diamant (Bridge)
5,"Baie Malgache (Alain Meunier’s
House)"
6,Montagne du Sable
7,Mangues (Government School)
8,"La Fouche Mangues (San Wa
Store)"
9,La Ferme (Church)
10,"Grand La Fouche Corail
(Community Centre)"
11,"Cascade Jean Louis
(Dispensary)"
12,Plaine Corail (Airport)


Route:,207
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Camp Pintade
0,Port Mathurin (Traffic Centre)
1,Creve Coeur (Contour Oblass)
2,Solitude (Contour Kiosque)
3,Malabar (La Croisee Shop)
4,Petit Gabriel (Police Station)
5,Bigarade (Reservoir)
6,Papayes
7,Marechal (College)
8,"Grand La Fouche Corail
(Community Centre)"
9,La Ferme (Church)
10,"Cascade Pistache (Children’s
Playground)"
11,"Baie Topaze (Football
Playground)"
12,"Camp Pintade (Argile Genave
Shop)"
13,"Camp Pintade (Pointe Palmiste
Water Tank)"


Route:,207A
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Riviere Cocos
0,Port Mathurin (Traffic Centre)
1,Creve Coeur (Contour Oblass)
2,Solitude (Contour Kiosque)
3,Malabar (La Croisee Shop)
4,Petit Gabriel (Police Station)
5,Bigarade (Reservoir)
6,Papayes
7,Marechal (College)
8,"Grand La Fouche Corail
(Community Centre)"
9A,"Anse Quitor (Lois Remy’s
House)"
10A,Anse Quitor (Community Centre)
9,Corail (Edouard's House)
10,Petite Butte (Polimon's House)
11,Ile Michel (Emilien's House)
12,Riviere Cocos (R.C.A. School)


Route:,207B
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Camp Pintade
0,Port Mathurin (Traffic Centre)
1,Pointe Monier (Fisheries)
2,Accacia (Children’s Playground)
3,"Pointe La Gueule (Claite
Lutchessi’s House)"
4,Fond Diamant (Bridge)
5,"Baie Malgache (Alain Meunier’s
House)"
6,"Anse Goeland (Junction
Montagne du Sable)"
7,"Baie du Nord (Pre-primary
School)"
8,Baie du Nord
9,La Ferme (Hauteur Borne)
10,"Cascade Pistache (Children’s
Playground)"
11,"Baie Topaze (Football
Playground)"
12,"Camp Pintade (Argile Genave
Shop)"
13,"Camp Pintade (Pointe Palmiste
Water Tank)"


Route:,207C
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Camp Pintade
0,Port Mathurin (Traffic Centre)
1,Pointe Monier (Fisheries)
2,Accacia (Children’s Playground)
3,"Pointe La Gueule (Claite
Lutchessi’s House)"
4,Fond Diamant (Bridge)
5,"Baie Malgache (Alain Meunier’s
House)"
6,Montagne du Sable
7,Mangues (Government School)
8,"La Fouche Mangues (San Wa
Store)"
9,La Ferme (Hauteur Borne)
10,"Cascade Pistache (Children’s
Playground)"
11,"Baie Topaze (Football
Playground)"
12,"Camp Pintade (Argile Genave
Shop)"
13,"Camp Pintade (Pointe Palmiste
Water Tank)"


Route:,208
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Pointe Coton
0,Port Mathurin (Traffic Centre)
1,Creve Coeur (Contour Oblass)
2,Solitude (Contour Kiosque)
3,Mont Lubin (Hospital)
4,Palissade (Leopold Workshop)
5,Brule (Junction Roche Bon Dieu)
6A,"Riviere Banane (Pre-primary
School)"
7A,Riviere Banane
6,Roche Bon Dieu (View Point)
7,"Roche Bon Dieu (Collette’s
House)"
8A,Saint Francois
8,Pointe Coton (Lyod Shop)
9,Pointe Coton (Public Beach)


Route:,209
Operator:,"Individual
Operator"
Location 1:,Riviere Cocos
Location 2:,Port Mathurin
0,Port Mathurin (Traffic Centre)
1,Creve Coeur (Contour Oblass)
2,Solitude (Contour Kiosque)
3,Malabar (La Croisee Shop)
4,"Sainte Famille (Hauteur Gros
Roche)"
5,Pompee (Luc Manan’s House)
6,Canne Paul (Ravanne’s House)
7,Songes (Perrine’s House)
8A,Port Sud Est (Mapoon Shop)
9A,Mourouk (Ebony Shop)
8,Anse Baleine
9,Tamarin
10,Riviere Cocos (R.C.A. School)


Route:,210
Operator:,"Individual
Operator"
Location 1:,Graviers
Location 2:,Port Mathurin
0,Port Mathurin (Traffic Centre)
1,"Creve Coeur (Contour
Oblass))"
2,Solitude (Contour Kiosque)
3,Mont Lubin (Hospital)
4,Palissade (Leopold Workshop)
5,Coromandel
6,"Batatrand (Government
School)"
7,Graviers


Route:,210A
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Montagne Cabris
0,Port Mathurin (Traffic Centre)
1,"Creve Coeur (Contour
Oblass))"
2,Solitude (Contour Kiosque)
3,Mont Lubin (Hospital)
4,Palissade (Leopold Workshop)
5,Coromandel
6,Trois Soleils
7A,Patate Theophile
7,Montagne Cabris


Route:,210B
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Montagne Cherie
0,Port Mathurin (Traffic Centre)
1,"Creve Coeur (Contour
Oblass))"
2,Solitude (Contour Kiosque)
3,Mont Lubin (Hospital)
4,Palissade (Leopold Workshop)
5,Coromandel
6,Thammes
7,Montagne Cherie


Route:,211
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Citron Donis
0,Port Mathurin (Traffic Centre)
1,Creve Coeur (Contour Oblass)
2,Solitude (Contour Kiosque)
3,Malabar (La Croisee Shop)
4,Petit Gabriel (Police Station)
5A,Eau Vannee
5,Citron Donis


Route:,213
Operator:,"Individual
Operator"
Location 1:,Mourouk
Location 2:,Baie du Nord
0,Mourouk
1,Port Sud Est (Mapoon Shop)
2,Songes (Perrine’s House)
3,Anse Baleine
4,Tamarin
5A,Riviere Cocos (R.C.A. School)
5,Ile Michele
6,Petite Butte (Polimon’s House)
7,Corail (Edouard’s House)
8A,"Anse Quitor (Lois Remy’s
House)"
9A,"Anse Quitor (Community
Centre)"
8,"Grand La Fouche Corail
(Community Centre)"
9,La Ferme (Church)
10,Baie du Nord (Begue’s House)
11,Baie du Nord


Route:,215
Operator:,TBS
Location 1:,Port Louis
Location 2:,Grand Bay
0,"Port Louis (Transportation
Centre)"
15,Grand Baie (Police Station)
16,"Grand Baie (La Jonque
Restaurant)"


Route:,216
Operator:,"Individual
Operator"
Location 1:,Central Flacq
Location 2:,Lallmatie
0,Central Flacq (Bus Station)
1,Bonne Mere (Maness)
2,Bonne Mere (Reservoir)
3,F.U.E.L.
4,La Roche
5,"Saint Julien (Government
School)"
6,"Lallmatie Branch Road
(Mungur’s House)"
7A,"Krishna Road (Bholah
Ramburrun’s House)"
7,"Grand Bas Fond (Surendra
Gokhool’s House)"
8,Lallmatie (Nowbuth’s Shop)
9,"Saint Julien (Government
School)"
10,La Roche
11,F.U.E.L.
12,Bonne Mere (Reservoir)
13,Bonne Mere (Maness)
14,Central Flacq (Bus Station)


Route:,217
Operator:,"Individual
Operator"
Location 1:,Central Flacq
Location 2:,No second location
0,Central Flacq (Bus Station)
1,Constance
2,"Junction Central Flacq / Poste
de Flacq Roads"
3,"Hermitage (Frid Ramsamy’s
House)"
4,"La Porte Providence (Suren
Coojja’s House)"
5,"Poste de Flacq (Social Welfare
Centre)"
6,"Junction Central Flacq / Poste
de Flacq Roads"
7,Constance
8,Central Flacq (Bus Station)


Route:,220
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Soupirs
0,Port Mathurin (Traffic Centre)
1,Creve Coeur (Contour Oblass)
2,Solitude (Contour Kiosque)
3A,Citronelle (La Paille)
3,Malabar (La Croisee Shop)
4,Soupirs (Union Junction)


Route:,221
Operator:,NTC
Location 1:,Riviere du Rempart
Location 2:,Central Flacq
0,"Riviere du Rempart (Traffic
Centre)"
1,"Plaine des Roches
(Government School)"
2,"Plaine des Roches (End of
Village)"
3,Plaine des Roches (Reservoir)
4,"Junction Plaine des Roches /
Petite Retraite Roads"
5,Petite Retraite
6,Pont Blanc
7,Constance (Football Ground)
8,Central Flacq (Bus Station)


Route:,Unknown
Operator:,Weekdays
Location 1:,05h30
Location 2:,05h30
0,"Rose Hill (Place Cardinal
Margeot)"
1,Ebene (I.V.T.B.)
2,Reduit (University of
3,"Mauritius)
Moka (Mahatma Gandhi
Institute)"
4,Gentilly
5,Saint Pierre (Traffic Centre)
6,Verdun (Beginning of Village)
7,Verdun (Bar le Duc Bridge)
8,Alma (Beginning of Village)
9,Alma (Cemetery)
10,"Quartier Militaire (Ex-Railway
Station)"
11,Providence (Branch Road)
12,"Saint Julien D’Hotman
(Overseas Gloves Factory)"
13,"Saint Julien D’Hotman
(Reetoo’s House)"
14,"Saint Julien D’Hotman (End
of Village)"
15,Junction Unite / Higginson
16,"Roads
Junction Higginson / Riviere
Cere Roads"
17,"Saint Julien (Government
School)"
18,Lallmatie
19,Bon Accueil
20,Grande Retraite
21,Petite Retraite
23,"Laventure (Football
Playground)"
24,"Junction Amaury / Bois
Jacquot Roads"
25,Belle Vue Maurel
26,Mon Loisir (Sugar Estate)
27,"Riviere du Rempart (Traffic
Centre)"


Route:,222A
Operator:,NTC
Location 1:,Rose Hill
Location 2:,Riviere du Rempart
0,"Rose Hill (Place Cardinal
Margeot)"
1,Ebene (I.V.T.B.)
2,Reduit (University of Mauritius)
3,"Moka (Mahatma Gandhi
Institute)"
4,Gentilly
5,Saint Pierre (Traffic Centre)
6,Verdun (Beginning of Village)
7,Verdun (Bar le Duc Bridge)
8,Alma (Beginning of Village)
9,Alma (Cemetery)
10,"Quartier Militaire (Ex-Railway
Station)"
11,Providence (Branch Road)
12,"Saint Julien D’Hotman
(Overseas Gloves Factory)"
13,"Saint Julien D’Hotman (Reetoo’s
House)"
14,"Saint Julien D’Hotman (End of
Village)"
15,"Junction Unite / Higginson
Roads"
16,"Junction Higginson / Riviere
Cere Roads"
17,"Saint Julien (Government
School)"
18,Lallmatie
19,Belvedere
20,"Brisee Verdiere (Latapie Branch
Road)"
22,"Grande Retraite (Junction
Laventure / Flacq Roads)"
23,"Petite Retraite (Junction
Laventure / Bois d’Oiseaux
Roads)"
24,"Laventure (Magasin Bon
Marche)"
25,Laventure (Football Playground)
26,"Junction Amaury / Bois Jacquot
Roads"
27,Belle Vue Maurel
28,Mon Loisir (Sugar Estate)
29,"Riviere du Rempart (Traffic
Centre)"


Route:,224
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Baladirou
0,Port Mathurin (Traffic Centre)
1,Creve Coeur (Contour Oblass)
2,Solitude (Contour Kiosque)
3,Mont Lubin (Hospital)
4,Vainqueur
5,"Montagne Goyaves (Health
Centre)"
6,Baladirou


Route:,225
Operator:,UBS
Location 1:,Rose Hill
Location 2:,Camp Levieux
0,"Rose Hill (Dar-es-Salaam
Square)"
1,"Plaisance (Children
Playground)"
2,"Camp Levieux (NHDC
Complex)"


Route:,226
Operator:,NTC
Location 1:,Curepipe
Location 2:,Riviere du Rempart
0,Curepipe (Jan Palach North)
1,"Couvent de Lorette
(Mosque)"
2,"Couacaud (Surat Distribution
Centre)"
3,Belle Rive (Junction)
4,"Belle Rive (Carreau
Chapeau)"
5,Valetta (Junction)
6,Valetta (End of Village)
7,Vuillemin (Junction)
8,"Quartier Militaire (Ex-
Railway Station)"
9,Providence (Branch Road)
10,"Saint Julien D’Hotman
(Overseas Gloves Factory)"
11,"Saint Julien D’Hotman
(Reetoo’s House)"
12,"Saint Julien D’Hotman (End
of Village)"
13,"Junction Unite / Higginson
Roads"
14,"Junction Higginson / Riviere
Cere Roads"
15,"Saint Julien (Government
School)"
16,Lallmatie
17,Bon Accueil
18,"Brisee Verdiere (Latapie
Branch Road)"
19,"Brisee Verdiere (Atma
Shopping Centre)"
20,"Mare d’Australia (Beginning
of Village)"
21,"Junction Mare d’Australia /
Amaury Roads"
22,Amaury (Social Welfare
23,"Junction Laventure / Bois
Jacquot Roads"
24,Belle Vue Maurel
25,Mon Loisir (Sugar Estate)
26,"Riviere du Rempart (Traffic
Centre)"


Route:,226A
Operator:,NTC
Location 1:,Curepipe
Location 2:,Riviere du Rempart
0,Curepipe (Jan Palach North)
1,"Couvent de Lorette
(Mosque)"
2,"Couacaud (Surat Distribution
Centre)"
3,Belle Rive (Junction)
4,"Belle Rive (Carreau
Chapeau)"
5,Valetta (Junction)
6,Valetta (End of Village)
7,Vuillemin (Junction)
8,"Quartier Militaire (Ex-
Railway Station)"
9,Providence (Branch Road)
10,"Saint Julien D’Hotman
(Overseas Gloves Factory)"
11,"Saint Julien D’Hotman
(Reetoo’s House)"
12,"Saint Julien D’Hotman (End
of Village)"
13,"Junction Unite / Higginson
Roads"
14,"Junction Higginson / Riviere
Cere Roads"
15,"Saint Julien (Government
School)"
16,Lallmatie
17,Belvedere
18,"Brisee Verdiere (Atma
Shopping Centre)"
19,Mare d’Australia
20,"Junction Mare d’Australia /
Amaury Roads"
21,Phoolyar Nagar
22,Belle Vue Maurel
23,Mon Loisir (Sugar Estate)


Route:,226B
Operator:,NTC
Remark:,Service provided by buses of Route 226
0,Curepipe (Jan Palach North)
1,Couvent de Lorette (Mosque)
2,"Couacaud (Surat Distribution
Centre)"
3,Belle Rive (Junction)
4,Belle Rive (Carreau Chapeau)
5,Valetta (Junction)
6,Valetta (End of Village)
7,Vuillemin (Junction)
8,"Quartier Militaire (Ex Railway
Station)"
9,Providence (Branch Road)
10,"Saint Julien D'Hotman
(Overseas Gloves Factory)"
11,"Saint Julien D'Hotman
(Reetoo's House)"
12,"Saint Julien D'Hotman (End of
Village)"
13,"Junction Unite / Higginson
Roads"
14,"Junction Higginson / Riviere
Cere Roads"
15,"Saint Julien (Government
School)"
16,Lallmatie
17,Bon Acceuil
18,Grande Retraite
19,"Grande Retraite (Junction
Laventure / Bois d'Oiseaux
Roads)"
20,"Laventure (Magasin Bon
Marche)"
21,Laventure (Football Ground)
22,"Junction Amaury / Bois Jacquot
Roads"
23,Belle Vue Maurel
24,Mon Loisir (Sugar Estate)
25,"Riviere du Rempart (Traffic
centre)"


Route:,227
Operator:,"Individual
Operator"
Location 1:,Port Louis
Location 2:,Saint Antoine
0,"Port Louis (Transportation
Centre)"
1,"Hospice Pere Laval / Plaine
Verte"
2,Pere Laval Entrance
3,"Terre Rouge (Boutique
Tamarin)"
4,Melle Laure
5,Khoyratty
6,Calebasses
7,"Pamplemousses (Eau
Partagee)"
8,"Beau Plan (L’Aventure du
Sucre)"
9,S.S.R.N. Hospital
10,Saint Andre
11,Morcellement Saint Andre
12,Plaine des Papayes
13,Belle Vue Pilot
14,Fond du Sac (End of Village)
15,Lower Vale (Sottise Junction)
16,Upper Vale
17,"Petit Raffray (Social Welfare
Centre)"
18,Cap Malheureux (Junction)
19,Grand Gaube (Junction)
20,"Goodlands (Government
School)"
21,Saint Antoine (Traffic Centre)


Route:,228
Operator:,TBS
Location 1:,Saint Antoine
Location 2:,Pointe aux Piments
0,Grande Pointe aux Piments
1,"Pointe aux Piments (Colonial
Beach Hotel)"
2,"Trou aux Biches (Oasis
Hotel)"
3,Trou aux Biches (Hotel)
4,Mon Choisy (Public Beach)
5,Canonnier’s Point
6,"Grand Baie (La Pointe
Supermarket)"
7,Grand Baie (M.C.B.)
8,Grand Baie (Merville Hotel)
9A,Morcellement Swan
9,"Pereybere (1st Public
Beach)"
10,"Pereybere (2nd Public
Beach)"
11,Cap Malheureux (Cemetery)
12,Pavillon
13,Petit Raffray (Fields)
14,"Petit Raffray (Beginning of
Village)"
15,Trois Bras (Goodlands)
16,"Goodlands (Government
School)"
17,"Saint Antoine (Traffic
Centre)"


Route:,229
Operator:,UBS
Location 1:,Rose Hill
Location 2:,Bambous
0,Rose Hill (Dar-es-Salaam Square)
1,"Hugnin Road (Rose Hill Transport
Garage)"
2,Mont Roches (Co-operative Store)
3,Saint Martin (Cemetery)
4,"Junction Saint Martin / Black River
Roads"
5,"Bambous (Roches Brunes Youth
Training Centre)"
6,"Bambous (Junction Black River /
Geoffroy Roads)"
7A,Bambous (NHDC Complex)
7,Bambous (Dragon Store)


Route:,230
Operator:,"Individual
Operator"
Location 1:,Port Mathurin
Location 2:,Hauteur Accacia
0,Port Mathurin (Traffic Centre)
1A,Fond Camp du Roi
1,Hauteur Accacia


Route:,231
Operator:,"Individual
Operator"
Location 1:,"Pointe aux
Cannonniers"
Location 2:,Saint Antoine
0,Pointe aux Cannoniers
1,"Grand Baie (La Pointe
Supermarket)"
2,Grand Baie (Super U)
3,Sottise (Community Centre)
4,"Upper Vale (Junction La
Salette Road)"
5,"Petit Raffray (Junction
Daruty)"
6,Rouillard (Junction Daruty)
7,Trois Bras (Goodlands)
8,"Goodlands (Government
School)"
9,"Saint Antoine (Traffic
Centre)"


Route:,232
Operator:,"Individual
Operator"
Location 1:,Port Louis
Location 2:,Bel Air
0,"Port Louis (Transportation
Centre)"
1,"Hospice Pere Laval / Plaine
Verte"
2,Pere Laval Entrance
3,"Terre Rouge (Boutique
Tamarin)"
4,Melle Laure
5,Khoyratty
6,"Junction Camp des
Embrevades"
7,"D’Epinay (Beginning of
Village)"
8,D’Epinay (Kalimaye)
9,Grande Rosalie
10,"Villebague (La Nicoliere
Junction)"
11,Villebague (End of Village)
12,Mare d’Australia
13,"Brisee Verdiere (Atma
Shopping Centre)"
14,Belvedere
15,Lallmatie
16,"Saint Julien (Government
School)"
17,Saint Julien (Church)
18,Belle Vue Allendy
19,Constance
20,Central Flacq
21,Boulet Rouge
22,Bramsthan
23,"Ecroignard (Beginning of
Village)"
24,Ecroignard (End of Village)
25,Caroline
27,Bel Air (End of Village)


Route:,233
Operator:,UBS
Location 1:,Plaine Verte
Location 2:,Tranquebar
0,Plaine Verte
1,"Junction Boulevard Victoria /
Inkerman Street"
2,Tranquebar (Cite Madeleine)


Route:,234
Operator:,UBS
Location 1:,Cite Vallijee
Location 2:,Tranquebar
0,Cite Vallijee (Bus Station)
1,La Butte
2,"Pandit Nehru Street (Jezebel
Shoe Factory)"
3,Tranquebar (Cite Madeleine)


Route:,235
Operator:,UBS
Location 1:,Port Louis
Location 2:,Cite Ilois
0,"Port Louis (Transportation
Centre)"
1,Roche Bois (Fly Over)
2,Roche Bois (Ex-Dockers Flat)
3,Cite Ilois


Route:,236
Operator:,"Individual
Operator"
Location 1:,Port Louis
Location 2:,Belle Mare
0,"Port Louis (Transportation
Centre)"
1,"Hospice Pere Laval / Plaine
Verte"
2,Pere Laval Entrance
3,"Terre Rouge (Boutique
Tamarin)"
4,Melle Laure
5,Khoyratty
6,Calebasses
7,"Pamplemousses (Canton
Belle Eau)"
8,"The Mount (Boutique
Bambous)"
9,Petite Rosalie
10,Grande Rosalie
11,"Villebague (La Nicoliere
Junction)"
12,Villebague (End of Village)
13,Mare d’Australia
14,"Brisee Verdiere (Atma
Shopping Centre)"
15,"Brisee Verdiere (Latapie
Branch Road)"
16,Bon Accueil
17,Lallmatie
18,"Saint Julien (Government
School)"
19,La Roche
20,F.U.E.L.
21,Bonne Mere (Reservoir)
22,Bonne Mere (Maness)
23,Central Flacq
24,Argy
25,"Junction Belle Mare / Isidore
Rose Roads"
